time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1705850358568068600,441.17006860351563,45,1.5,2.461566686630249,16.652999877929688,2.4719419479370117,335.1407165527344,91.29386482946624,2.3132895,48.8419245
1705850359156920300,441.75892041015624,45,1.5,2.4625046253204346,16.642000198364258,2.4783051013946533,334.9344177246094,91.1083749863127,2.313282,48.8419339
1705850359669357000,442.2713571777344,45,1.5,2.46150541305542,16.507999420166016,2.4824893474578857,334.7192687988281,91.1083749863127,2.3132682,48.8419508
1705850360210093000,442.81209301757815,45,1.5,2.46150541305542,16.60099983215332,2.486659526824951,334.64508056640625,91.1083749863127,2.3132637,48.841958
1705850360796530400,443.39853051757814,45,1.5,2.4715073108673096,16.761999130249023,2.4898593425750732,334.53118896484375,91.0288081862721,2.313252,48.8419747
1705850361336604400,443.9386044921875,45,1.5,2.4929304122924805,16.73900032043457,2.4913644790649414,334.26641845703125,91.1318174392429,2.3132449,48.8419827
1705850361852117200,444.4541171875,45,1.5,2.4270286560058594,16.81800079345703,2.4915781021118164,333.9988098144531,91.11407975582182,2.3132337,48.8419959
1705850362438572300,445.040572265625,45,1.5,2.4270286560058594,16.86400032043457,2.4920268058776855,333.76837158203125,91.11407975582182,2.3132255,48.842006
1705850362975210500,445.57721044921874,45,1.5,2.426985263824463,16.829999923706055,2.492999315261841,333.81005859375,90.9270761581192,2.3132173,48.8420168
1705850363494141400,446.09614135742186,45,1.5,2.426985263824463,16.760000228881836,2.4949746131896973,333.805908203125,90.9270761581192,2.3132078,48.8420292
1705850364619491800,447.22149194335935,45,1.5,2.4371609687805176,16.79599952697754,2.4996132850646973,333.94134521484375,90.56727057497272,2.3131907,48.8420523
1705850365669357000,448.2713571777344,45,1.5,2.431131362915039,16.791000366210938,2.502105712890625,333.705810546875,90.23737778712187,2.3131697,48.8420801
1705850366191751700,448.79375170898436,45,1.5,2.431131362915039,16.857999801635742,2.5047237873077393,333.7460021972656,90.23737778712187,2.3131629,48.8420908
1705850366778188800,449.38018872070313,45,1.5,2.431131362915039,16.922000885009766,2.508857250213623,334.14739990234375,90.23737778712187,2.3131581,48.8421
1705850367364625700,449.9666257324219,45,1.5,2.406430244445801,16.968000411987305,2.514657735824585,334.6288757324219,90.03063126600537,2.3131473,48.8421162
1705850367936334000,450.538333984375,45,1.5,2.406430244445801,17.058000564575195,2.5195939540863037,335.27044677734375,90.03063126600537,2.3131442,48.8421244
1705850368537499600,451.1394997558594,45,1.5,2.4076035022735596,17.295000076293945,2.54012393951416,335.9657897949219,89.7889266710445,2.3131339,48.8421435
1705850369116906800,451.71890673828125,45,1.5,2.5182583332061768,17.268999099731445,2.5496668815612793,336.901123046875,89.76257774092886,2.3131304,48.8421542
1705850369669357000,452.2713571777344,45,1.5,2.5182583332061768,17.200000762939453,2.5465900897979736,338.15606689453125,89.76257774092886,2.3131248,48.8421716
1705850370179522800,452.78152270507815,45,1.5,2.519423484802246,17.23699951171875,2.5231218338012695,339.5743103027344,89.7889266710445,2.3131249,48.8421813
1705850370765959400,453.36795947265625,45,1.5,2.519423484802246,17.34000015258789,2.4908578395843506,341.255126953125,89.7889266710445,2.3131225,48.8421983
1705850371357591800,453.959591796875,45,1.5,2.606781244277954,17.30500030517578,2.4750070571899414,342.6440124511719,89.71372393781863,2.3131246,48.8422093
1705850371938833200,454.54083325195313,45,1.5,2.6249024868011475,17.295000076293945,2.458467721939087,344.0402526855469,89.84040316460008,2.3131252,48.8422244
1705850372525269800,455.12726977539063,45,1.5,2.6249024868011475,17.319000244140625,2.4390156269073486,345.4314880371094,89.84040316460008,2.3131243,48.8422438
1705850373111706400,455.71370629882813,45,1.5,2.626760721206665,17.23900032043457,2.4338178634643555,346.4381103515625,89.88499470415512,2.3131252,48.8422539
1705850373638005200,456.2400051269531,45,1.5,2.626760721206665,17.240999221801758,2.4349589347839355,347.1930847167969,89.88499470415512,2.3131258,48.8422655
1705850374167292400,456.7692924804688,45,1.5,2.6477749347686768,17.44099998474121,2.3911237716674805,347.32281494140625,89.94094133313405,2.3131225,48.8422803
1705850374669357000,457.2713571777344,45,1.5,2.6477749347686768,17.51300048828125,2.3480136394500732,346.6971740722656,89.94094133313405,2.3131211,48.8422861
1705850375222878200,457.8248781738281,45,1.5,2.5322487354278564,17.733999252319336,2.316838026046753,346.1160888671875,89.81172869608753,2.3131144,48.8422999
1705850375809314800,458.41131469726565,45,1.5,2.5322487354278564,17.836999893188477,2.2848565578460693,345.2245178222656,89.81172869608753,2.3131097,48.8423054
1705850376395751400,458.99775146484376,45,1.5,2.521965980529785,17.91200065612793,2.2812440395355225,345.3078308105469,89.54722898691878,2.3131035,48.8423191
1705850376982187800,459.58418774414065,45,1.5,2.6504290103912354,18.034000396728516,2.278824806213379,345.4134521484375,89.39450070578519,2.313101,48.8423241
1705850377568624400,460.17062426757815,45,1.5,2.6504290103912354,18.016000747680664,2.2875726222991943,345.3423767089844,89.39450070578519,2.3130933,48.8423393
1705850378155060700,460.75706079101565,45,1.5,2.667189359664917,17.899999618530273,2.300285816192627,345.1147766113281,89.14014415677255,2.3130873,48.8423466
1705850378669357000,461.2713571777344,45,1.5,2.667189359664917,17.95400047302246,2.31144642829895,344.8995666503906,89.14014415677255,2.3130793,48.8423611
1705850379210646500,461.812646484375,45,1.5,2.668346881866455,17.886999130249023,2.3016483783721924,344.9658508300781,88.87414200889525,2.313076,48.8423672
1705850379797083000,462.39908276367186,45,1.5,2.6667065620422363,17.815000534057617,2.2915403842926025,345.0088195800781,88.78902308936199,2.3130705,48.8423801
1705850380383519200,462.98551928710935,45,1.5,2.6667065620422363,17.820999145507812,2.300161838531494,344.7409973144531,88.78902308936199,2.3130651,48.8423886
1705850380969955600,463.57195556640625,45,1.5,2.6670339107513428,17.673999786376953,2.309325933456421,344.4634704589844,88.711504819066,2.313059,48.8423989
1705850381537784600,464.13978466796874,45,1.5,2.6670339107513428,17.677000045776367,2.321892023086548,343.7339172363281,88.711504819066,2.3130485,48.8424097
1705850382142828500,464.74482861328124,45,1.5,2.816554069519043,17.413000106811523,2.324420213699341,343.03656005859375,88.7163668479686,2.3130347,48.8424229
1705850382658536200,465.2605361328125,45,1.5,2.816554069519043,17.434999465942383,2.329120397567749,342.3561096191406,88.7163668479686,2.3130242,48.8424303
1705850383198413800,465.8004138183594,45,1.5,2.81819486618042,17.604000091552734,2.3316760063171387,341.98431396484375,88.52739076360442,2.3130134,48.842442
1705850383757884700,466.359884765625,45,1.5,2.81819486618042,17.56100082397461,2.335437536239624,341.65032958984375,88.52739076360442,2.3130063,48.842447
1705850384371286800,466.9732868652344,45,1.5,2.8193719387054443,17.66200065612793,2.340244770050049,341.3430480957031,88.31916731599986,2.3129954,48.8424599
1705850384878627300,467.4806274414062,45,1.5,2.8193719387054443,17.69499969482422,2.3457517623901367,341.1579895019531,88.31916731599986,2.3129884,48.8424659
1705850385426872000,468.0288720703125,45,1.5,2.6684861183166504,17.56599998474121,2.3499391078948975,341.01873779296875,88.06098734847058,2.3129793,48.8424797
1705850385976572000,468.5785720214844,45,1.5,2.6684861183166504,17.506999969482422,2.3551268577575684,340.9277038574219,88.06098734847058,2.3129739,48.8424864
1705850386482457600,469.08445751953127,45,1.5,2.6780221462249756,17.44499969482422,2.3450961112976074,340.7194519042969,87.8507451318776,2.3129618,48.8425036
1705850387078930700,469.6809306640625,45,1.5,2.6780221462249756,17.371000289916992,2.3387246131896973,340.28533935546875,87.8507451318776,2.3129588,48.8425038
1705850387655330300,470.2573303222656,45,1.5,2.6780221462249756,17.350000381469727,2.3337082862854004,339.8072814941406,87.8507451318776,2.312948,48.8425176
1705850388198805800,470.8008056640625,45,1.5,2.475825548171997,17.304000854492188,2.332130193710327,339.3331604003906,87.6020074790302,2.3129413,48.8425237
1705850388710915600,471.31291552734376,45,1.5,2.475825548171997,17.236000061035156,2.3300416469573975,338.88702392578125,87.6020074790302,2.3129308,48.8425369
1705850389297249000,471.8992490234375,45,1.5,2.477174997329712,17.231000900268555,2.3327853679656982,338.5704650878906,87.30768582048503,2.3129234,48.8425439
1705850389883788300,472.48578833007815,45,1.5,2.4745333194732666,17.08799934387207,2.334338665008545,338.1891784667969,87.24791090082124,2.3129122,48.8425564
1705850390416321300,473.0183212890625,45,1.5,2.4745333194732666,17.11400032043457,2.340834379196167,337.92242431640625,87.24791090082124,2.3129033,48.8425668
1705850390939373300,473.54137329101565,45,1.5,2.474804639816284,17.010000228881836,2.346465587615967,337.6314392089844,86.96879801481549,2.3128926,48.8425791
1705850391538133800,474.1401337890625,45,1.5,2.474804639816284,17.072999954223633,2.348907232284546,337.2755432128906,86.96879801481549,2.3128824,48.8425901
1705850392112245800,474.71424584960937,45,1.5,2.4761247634887695,17.07699966430664,2.3517372608184814,336.9486389160156,86.83304408029028,2.3128707,48.8426045
1705850392657630500,475.25963037109375,45,1.5,2.4761247634887695,17.094999313354492,2.3568642139434814,336.63323974609375,86.83304408029028,2.3128627,48.8426132
1705850393167831000,475.7698310546875,45,1.5,2.4836158752441406,17.099000930786133,2.355692148208618,336.2737731933594,86.70792951146058,2.3128502,48.8426279
1705850393669357000,476.2713571777344,45,1.5,2.4836158752441406,17.152999877929688,2.3555784225463867,335.8948059082031,86.70792951146058,2.3128427,48.8426347
1705850394223416000,476.825416015625,45,1.5,2.485074996948242,17.239999771118164,2.3538193702697754,335.54388427734375,86.64815883261905,2.3128308,48.8426482
1705850394809852200,477.41185205078125,45,1.5,2.485074996948242,17.253999710083008,2.352623701095581,335.291015625,86.64815883261905,2.3128238,48.8426545
1705850395396288300,477.99828833007814,45,1.5,2.4860658645629883,17.388999938964844,2.3550992012023926,335.00970458984375,86.45770592899828,2.312811,48.8426697
1705850395998589400,478.60058935546874,45,1.5,2.4860658645629883,17.570999145507812,2.3581032752990723,334.7677917480469,86.45770592899828,2.3128034,48.8426775
1705850396569160700,479.17116064453126,45,1.5,2.4864959716796875,17.503999710083008,2.3610265254974365,334.6535949707031,86.33614248934197,2.3127904,48.8426927
1705850397077383000,479.6793828125,45,1.5,2.469320297241211,17.56599998474121,2.360901355743408,334.6298522949219,86.22673688830119,2.3127843,48.8426994
1705850397624745700,480.22674584960936,45,1.5,2.469320297241211,17.78700065612793,2.361607551574707,334.703857421875,86.22673688830119,2.3127724,48.8427146
1705850398218449400,480.8204494628906,45,1.5,2.4478089809417725,17.926000595092773,2.3630077838897705,334.92413330078125,86.10163129282971,2.3127666,48.842722
1705850398797618000,481.39961791992187,45,1.5,2.4478089809417725,18.202999114990234,2.3617095947265625,335.5879211425781,86.10163129282971,2.3127566,48.8427365
1705850399318110200,481.92011010742186,45,1.5,2.6233859062194824,18.22800064086914,2.362260103225708,336.5013732910156,85.91068421671226,2.3127555,48.8427445
1705850399853203000,482.45520288085936,45,1.5,2.6211583614349365,18.441999435424805,2.354620933532715,337.7052001953125,85.80888130498073,2.3127528,48.8427578
1705850400418141200,483.0201411132812,45,1.5,2.6211583614349365,18.392000198364258,2.338597297668457,339.1866760253906,85.80888130498073,2.3127532,48.8427684
1705850400975561200,483.5775612792969,45,1.5,2.6443886756896973,18.322999954223633,2.321882963180542,340.7912902832031,85.80888130498073,2.3127522,48.8427803
1705850401495224300,484.09722436523435,45,1.5,2.6443886756896973,18.259000778198242,2.3055338859558105,342.48876953125,85.80888130498073,2.3127532,48.8427937
1705850402081660400,484.68366040039064,45,1.5,2.646878480911255,18.392000198364258,2.2992498874664307,344.13153076171875,85.68884661095011,2.3127541,48.8428107
1705850402668096500,485.27009643554686,45,1.5,2.646878480911255,18.413999557495117,2.3005943298339844,345.63433837890625,85.68884661095011,2.3127588,48.842822
1705850403254532600,485.85653271484375,45,1.5,2.5876619815826416,18.256999969482422,2.2889487743377686,346.71435546875,85.59869509233944,2.3127602,48.8428393
1705850403840968700,486.44296875,45,1.5,2.5876619815826416,18.229999542236328,2.282177209854126,347.4678039550781,85.59869509233944,2.312763,48.8428488
1705850404427404800,487.02940478515626,45,1.5,2.60597562789917,18.174999237060547,2.2841906547546387,348.0240783691406,85.25609229963717,2.3127616,48.8428663
1705850404976350200,487.57835009765626,45,1.5,2.599701166152954,18.30900001525879,2.2710249423980713,348.1248474121094,85.25102790766886,2.3127612,48.8428723
1705850405482989800,488.08498974609375,45,1.5,2.4902100563049316,18.68899917602539,2.257236957550049,348.4077453613281,85.06769896130885,2.3127567,48.842893
1705850406069425700,488.67142578125,45,1.5,2.4902100563049316,18.71299934387207,2.1556894779205322,349.9267883300781,85.06769896130885,2.3127563,48.8428997
1705850406655861800,489.25786181640626,45,1.5,2.4909794330596924,18.895999908447266,2.0693771839141846,351.7664794921875,85.02870409048019,2.3127562,48.8429062
1705850407828734000,490.43073388671877,45,1.5,2.480870246887207,19.08300018310547,1.9853473901748657,352.0377197265625,84.96894606605471,2.3127519,48.8429205
1705850408970429700,491.5724296875,45,1.5,2.4611246585845947,18.51799964904785,1.8536880016326904,353.66473388671875,84.92640671284232,2.3127529,48.8429258
1705850409470754600,492.0727546386719,45,1.5,2.4612033367156982,17.666000366210938,1.6956385374069214,353.5752258300781,84.90209860711813,2.3127505,48.8429309
1705850410643626800,493.2456267089844,0,1.5,2.430579423904419,16.847000122070312,0,0,84.90209860711813,2.3127435,48.8429124
1705850411816498400,494.41849853515623,45,1.5,2.4435794353485107,13.208999633789062,0.11638767272233963,351.1690979003906,84.82259133286554,2.3127814,48.8429266
1705850412989370400,495.59137036132813,45,1.5,2.583026885986328,13.00100040435791,0.2371125966310501,2.018223285675049,84.82259133286554,2.3127872,48.8429315
1705850413575806200,496.17780615234375,45,1.5,2.583026885986328,11.185999870300293,0.47153645753860474,2.0173187255859375,84.82259133286554,2.3127899,48.8429363
1705850414162242300,496.7642421875,45,1.5,2.5317392349243164,10.734000205993652,0.8011703491210938,1.1314849853515625,84.92995165076637,2.3127915,48.8429433
1705850414669357000,497.2713571777344,45,1.5,2.5317392349243164,10.819000244140625,1.0227265357971191,0.5085033774375916,84.92995165076637,2.3127921,48.8429483
1705850415217827000,497.8198271484375,45,1.5,2.5435237884521484,11.579000473022461,1.1421093940734863,359.3451232910156,84.99021582293821,2.3127909,48.8429588
1705850415804267800,498.40626782226565,45,1.5,2.5488648414611816,12.470000267028809,1.2360591888427734,358.38250732421875,85.02870409048019,2.3127892,48.8429679
1705850416390703900,498.9927038574219,45,1.5,2.520475149154663,13.01200008392334,1.2644712924957275,358.9090576171875,85.02870409048019,2.3128044,48.8429849
1705850416977140000,499.5791398925781,45,1.5,2.4343042373657227,13.37399959564209,1.289412498474121,359.30255126953125,85.00794066122262,2.3128162,48.8429924
1705850417563576000,500.165576171875,45,1.5,2.4343042373657227,14.164999961853027,1.3434664011001587,358.1278381347656,85.00794066122262,2.31281,48.8430022
1705850418150012000,500.7520119628906,45,1.5,2.4281423091888428,14.975000381469727,1.4042762517929077,356.97314453125,84.71168753058151,2.3128036,48.8430129
1705850418669357000,501.2713571777344,45,1.5,2.4281423091888428,15.807999610900879,1.4519038200378418,355.7740783691406,84.71168753058151,2.3127976,48.8430208
1705850419205597000,501.8075969238281,45,1.5,2.439734935760498,16.60700035095215,1.488466501235962,354.5540771484375,84.4574751724727,2.3127908,48.8430315
1705850419777295400,502.37929541015626,45,1.5,2.439734935760498,17.34600067138672,1.5191670656204224,353.3516845703125,84.4574751724727,2.3127846,48.8430379
1705850420378469000,502.9804692382813,45,1.5,2.4514427185058594,17.472999572753906,1.5412654876708984,351.75567626953125,84.37138905488304,2.3127763,48.843049
1705850420964905200,503.5669052734375,45,1.5,2.456821918487549,17.59000015258789,1.5605409145355225,350.1783447265625,84.35366555126355,2.3127685,48.843056
1705850421551341300,504.1533413085937,45,1.5,2.456821918487549,17.663999557495117,1.5746040344238281,348.5342712402344,84.35366555126355,2.312759,48.8430659
1705850422137777200,504.7397770996094,45,1.5,2.4688172340393066,18.113000869750977,1.6255521774291992,348.18975830078125,84.25289547981437,2.31275,48.8430782
1705850422669357000,505.2713571777344,45,1.5,2.4688172340393066,18.375,1.6714752912521362,347.8520202636719,84.25289547981437,2.3127434,48.843086
1705850423193362200,505.7953620605469,45,1.5,2.928375720977783,18.59600067138672,1.7063093185424805,346.8394775390625,84.38655448061594,2.3127335,48.8430983
1705850423779798300,506.3817983398437,45,1.5,2.928375720977783,18.7549991607666,1.7364256381988525,345.7486572265625,84.38655448061594,2.3127248,48.8431055
1705850424366234400,506.968234375,45,1.5,2.9404563903808594,18.948999404907227,1.7516354322433472,344.2887268066406,84.34604444877407,2.3127133,48.843118
1705850424918419700,507.52041967773437,45,1.5,2.9404563903808594,19.183000564575195,1.766821265220642,342.9752197265625,84.34604444877407,2.3127044,48.8431244
1705850425421819400,508.0238193359375,45,1.5,2.8863117694854736,19.511999130249023,1.786676049232483,341.78790283203125,84.13298844015085,2.3126907,48.8431356
1705850425971525000,508.57352514648437,45,1.5,2.8898112773895264,19.9060001373291,1.7989723682403564,340.122802734375,84.10817637932355,2.3126801,48.8431402
1705850426477404200,509.0794040527344,45,1.5,2.8898112773895264,20.36199951171875,1.8120481967926025,338.5824279785156,84.10817637932355,2.3126658,48.8431509
1705850427063840500,509.6658405761719,45,1.5,3.0013036727905273,19.81999969482422,1.8329309225082397,337.0830078125,84.23869380325746,2.3126487,48.8431555
1705850427650276600,510.2522766113281,45,1.5,3.0013036727905273,19.399999618530273,1.8511962890625,335.5935974121094,84.23869380325746,2.3126306,48.8431649
1705850428197869000,510.799869140625,45,1.5,3.0126848220825195,18.725000381469727,1.8711448907852173,334.0211181640625,84.11868549737909,2.3126127,48.8431709
1705850428705862000,511.3078618164063,45,1.5,3.0126848220825195,17.97100067138672,1.890194296836853,332.46282958984375,84.11868549737909,2.312592,48.8431821
1705850429297277000,511.89927685546877,45,1.5,2.7332406044006348,17.17099952697754,1.90898859500885,332.3355712890625,83.9567737494724,2.3125771,48.8431947
1705850429878734300,512.480734375,45,1.5,2.5773534774780273,15.82800006866455,1.924078106880188,332.16082763671875,84.08374669056244,2.3125592,48.8432098
1705850430438161700,513.0401616210937,45,1.5,2.5773534774780273,15.305000305175781,1.9498331546783447,330.9144287109375,84.08374669056244,2.3125438,48.8432205
1705850430969454600,513.5714545898437,45,1.5,2.5902068614959717,14.190999984741211,1.9787662029266357,329.8481140136719,83.99867889518751,2.3125278,48.8432319
1705850431520756000,514.122755859375,45,1.5,2.5902068614959717,12.01200008392334,2.0044798851013184,328.83465576171875,83.99867889518751,2.3125069,48.8432477
1705850432107192300,514.7091923828125,45,1.5,2.6377451419830322,11.925999641418457,2.450000047683716,313.044921875,83.97943748875676,2.3124665,48.8432644
1705850432656884700,515.258884765625,45,1.5,2.6377451419830322,11.597999572753906,2.2742719650268555,312.9905090332031,83.97943748875676,2.3124309,48.8432866
1705850433162777600,515.7647775878906,45,1.5,2.6528384685516357,11.125,2.253600835800171,312.8510437011719,83.87563592004618,2.3124244,48.8432912
1705850433669357000,516.2713571777343,45,1.5,2.6528384685516357,11.255000114440918,2.260563611984253,312.7171325683594,83.87563592004618,2.3124185,48.8432951
1705850434218362600,516.8203625488281,45,1.5,2.677330255508423,11.413000106811523,2.1278395652770996,312.7102355957031,83.72233288717607,2.3124052,48.8433034
1705850434804799000,517.4067990722656,45,1.5,2.677330255508423,11.633999824523926,2.0546998977661133,312.7347717285156,83.72233288717607,2.3123975,48.8433083
1705850435391235300,517.9932353515625,45,1.5,2.6880087852478027,12.229999542236328,2.0308425426483154,312.65618896484375,83.55473444199663,2.3123824,48.8433177
1705850435977671400,518.5796713867187,45,1.5,2.7290847301483154,12.729999542236328,2.016681671142578,312.43017578125,83.68677096932947,2.3123726,48.8433234
1705850436564107800,519.1661076660156,45,1.5,2.7290847301483154,12.998000144958496,2.082123041152954,312.2353515625,83.68677096932947,2.3123548,48.8433341
1705850437077722600,519.67972265625,45,1.5,2.5673768520355225,13.486000061035156,2.151995897293091,312.0177307128906,83.74694179655361,2.3123435,48.8433405
1705850437619692800,520.2216928710938,45,1.5,2.5673768520355225,13.991999626159668,2.212432622909546,311.7832946777344,83.74694179655361,2.3123246,48.8433513
1705850438176729300,520.7787292480468,45,1.5,2.5304296016693115,14.274999618530273,2.2615303993225098,311.51348876953125,83.5793466741774,2.3123135,48.8433573
1705850438792565200,521.3945651855469,45,1.5,2.5304296016693115,15.128999710083008,2.304201602935791,311.2232971191406,83.5793466741774,2.3122938,48.8433681
1705850439298994700,521.9009946289062,45,1.5,2.527602434158325,15.093999862670898,2.2937631607055664,312.3710021972656,83.48061394291636,2.3123015,48.8433809
1705850439848150500,522.4501506347656,45,1.5,2.5021743774414062,15.579999923706055,2.28617787361145,313.3263244628906,83.4755507570131,2.3122994,48.8433964
1705850440417875700,523.0198757324218,45,1.5,2.5021743774414062,15.633000373840332,2.3123676776885986,315.1120300292969,83.4755507570131,2.3122987,48.8434088
1705850440949476000,523.5514760742187,45,1.5,2.5021743774414062,15.932999610900879,2.336909532546997,316.5317687988281,83.4755507570131,2.3122945,48.8434218
1705850441490172200,524.0921721191406,45,1.5,2.525158643722534,16.22800064086914,2.3575379848480225,317.6308288574219,83.18847307698144,2.3122869,48.8434347
1705850442076608300,524.6786081542969,45,1.5,2.531642436981201,16.632999420166016,2.3765580654144287,318.37542724609375,83.07556865352045,2.3122744,48.8434489
1705850442639018000,525.2410180664062,45,1.5,2.6668429374694824,16.861000061035156,2.395612955093384,318.97357177734375,82.96071819909127,2.3122689,48.8434573
1705850443249480700,525.8514807128906,45,1.5,2.62070631980896,17.222000122070312,2.3660359382629395,319.38763427734375,82.78109043226442,2.3122555,48.8434701
1705850443757715000,526.35971484375,45,1.5,2.62070631980896,17.5310001373291,2.341526746749878,319.7760925292969,82.78109043226442,2.3122489,48.8434773
1705850444305065700,526.9070656738281,45,1.5,2.622490167617798,18.149999618530273,2.3272953033447266,320.03094482421875,82.69654069953259,2.3122337,48.8434902
1705850444857427000,527.4594270019531,45,1.5,2.622490167617798,18.445999145507812,2.3164615631103516,320.24114990234375,82.69654069953259,2.3122263,48.8434967
1705850445360651000,527.9626511230468,45,1.5,2.633225917816162,19.347000122070312,2.3047542572021484,320.47467041015625,82.5709833753715,2.3122116,48.84351
1705850445947087400,528.5490874023437,45,1.5,2.633225917816162,19.934999465942383,2.295250415802002,320.69403076171875,82.5709833753715,2.3122039,48.8435175
1705850446533523500,529.1355234375,45,1.5,2.553684711456299,20.479000091552734,2.238548755645752,321.173583984375,82.63459766167148,2.3121917,48.8435298
1705850447119959800,529.7219597167968,45,1.5,2.5599660873413086,20.975000381469727,1.9726699590682983,324.7969970703125,82.55359515832271,2.3121914,48.8435388
1705850447669357000,530.2713571777343,45,1.5,2.5599660873413086,21.447999954223633,1.7767808437347412,327.4151916503906,82.55359515832271,2.3121929,48.8435433
1705850448175545000,530.7775451660157,45,1.5,2.5684125423431396,21.60700035095215,1.7780513763427734,327.5198059082031,82.52524446552475,2.3121862,48.8435517
1705850448761981400,531.3639814453124,45,1.5,2.5684125423431396,22.275999069213867,1.7786272764205933,327.54815673828125,82.52524446552475,2.3121749,48.8435647
1705850449316583700,531.9185837402343,45,1.5,2.5879857540130615,22.45599937438965,1.7926040887832642,327.5567321777344,82.44778680746563,2.3121679,48.8435732
1705850449817567000,532.4195668945313,45,1.5,2.556164026260376,22.676000595092773,1.805431842803955,327.5471496582031,82.44778680746563,2.3121656,48.843577
1705850450404003300,533.0060034179687,45,1.5,2.562161922454834,22.04400062561035,1.8398661613464355,331.281494140625,82.46904962331747,2.3121959,48.8436428
1705850450970055000,533.5720549316407,45,1.5,2.5703115463256836,21.173999786376953,1.8705164194107056,333.5711975097656,82.42348651198105,2.3122247,48.8436674
1705850451537783800,534.1397836914063,45,1.5,2.5703115463256836,20.264999389648438,1.8984012603759766,335.1999206542969,82.42348651198105,2.3122397,48.8436872
1705850452046025200,534.6480251464844,45,1.5,1.5302021503448486,19.357999801635742,1.9284850358963013,336.552001953125,84.063674425581,2.3122476,48.8437068
1705850452632461600,535.2344616699219,45,1.5,1.5302021503448486,18.51300048828125,1.9573372602462769,337.6325378417969,84.063674425581,2.3122541,48.8437198
1705850453218898000,535.8208979492188,45,1.5,2.5936279296875,16.038999557495117,2.015671730041504,338.75115966796875,82.13087593883962,2.3122551,48.8437382
1705850453797912300,536.3999123535157,45,1.5,2.5936279296875,15.920999526977539,2.0711238384246826,339.7173767089844,82.13087593883962,2.3122573,48.8437508
1705850454391770600,536.9937705078125,45,1.5,2.5673577785491943,13.791000366210938,2.0987255573272705,340.43414306640625,81.98254953410849,2.3122558,48.8437673
1705850454978207200,537.5802072753906,45,1.5,2.573194980621338,14.022000312805176,2.124948263168335,341.1052551269531,81.96128794192536,2.3122551,48.8437804
1705850455564643600,538.1666435546875,45,1.5,2.573194980621338,14.416000366210938,2.1202025413513184,341.7649841308594,81.96128794192536,2.3122526,48.8437951
1705850456151080000,538.7530798339844,45,1.5,1.5760538578033447,14.807999610900879,2.1199212074279785,342.25103759765625,83.6050251911193,2.3122481,48.8438112
1705850456669357000,539.2713571777343,45,1.5,1.630785584449768,15.204000473022461,2.119220733642578,342.68603515625,83.54022907145324,2.3122443,48.8438257
1705850457206665700,539.8086657714844,45,1.5,1.630785584449768,15.61400032043457,2.0942368507385254,343.1373596191406,83.54022907145324,2.3122411,48.8438357
1705850457793102600,540.3951025390625,45,1.5,1.630785584449768,16.023000717163086,2.0723249912261963,343.5206604003906,83.54022907145324,2.3122381,48.8438454
1705850458379539200,540.9815393066406,45,1.5,1.583526611328125,16.461000442504883,2.1098594665527344,343.74041748046875,83.43240537947685,2.3122309,48.8438613
1705850458898116000,541.5001162109374,45,1.5,1.583526611328125,16.886999130249023,2.1446070671081543,343.89898681640625,83.43240537947685,2.3122262,48.8438715
1705850459997586400,542.5995864257812,45,1.5,1.4887553453445435,16.743000030517578,2.1487479209899902,343.6659240722656,83.36204230330222,2.3122098,48.8438927
1705850460607998700,543.2099987792968,45,1.5,2.5098209381103516,16.426000595092773,2.1631133556365967,343.3653869628906,81.68281802638566,2.3121971,48.843907
1705850461118585000,543.7205852050781,45,1.5,2.5139594078063965,16.148000717163086,2.168048620223999,342.9613952636719,81.6402971643099,2.3121872,48.8439147
1705850461663585000,544.2655849609375,45,1.5,2.5139594078063965,15.961999893188477,2.1712634563446045,342.5627136230469,81.6402971643099,2.3121752,48.8439293
1705850462257275100,544.8592751464844,45,1.5,2.525023937225342,15.777000427246094,2.177457571029663,342.131103515625,81.4484497437374,2.312166,48.8439365
1705850462836458500,545.4384584960937,45,1.5,2.5288331508636475,15.37600040435791,2.1828858852386475,341.7557067871094,81.4484497437374,2.3121539,48.8439501
1705850463337386200,545.9393862304687,45,1.5,2.6688497066497803,15.461000442504883,2.200528860092163,341.4483642578125,81.28094522622507,2.312145,48.8439576
1705850463892044800,546.494044921875,45,1.5,2.624093770980835,14.871000289916992,2.216431140899658,341.1084899902344,81.22678338989164,2.3121341,48.8439701
1705850464457137700,547.0591376953125,45,1.5,2.624093770980835,15.118000030517578,2.2312681674957275,340.72216796875,81.22678338989164,2.3121239,48.8439799
1705850464973219600,547.5752194824219,45,1.5,2.5684328079223633,15.312000274658203,2.2272427082061768,340.27252197265625,81.11184144037654,2.3121129,48.84399
1705850465536663800,548.1386638183594,45,1.5,2.5684328079223633,15.786999702453613,2.2235770225524902,339.89666748046875,81.11184144037654,2.312102,48.8440011
1705850466120505000,548.7225051269531,45,1.5,1.6386077404022217,16.47599983215332,2.246384859085083,339.57708740234375,82.53898966977609,2.3120888,48.8440157
1705850466659895300,549.2618952636719,45,1.5,1.6386077404022217,16.716999053955078,2.2682509422302246,339.2766418457031,82.53898966977609,2.3120799,48.844024
