time_dt,time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,lon,lat,device,speed_calculated,distance_from_start,speed_filtered,speed_calculated_filtered,seconds
2024-01-21 15:47:39+00:00,1705852059205259300,2141.807259277344,45.0,1.5,1.3588836193084717,17.417999267578125,2.254725694656372,2.355986833572388,80.7335673241167,2.3119464,48.8489336,SensorLogger (Pixel 4 XL),2.6721547402853925,5274.22756472919,2.2664051437809576,2.1398216255432088,1596.0
2024-01-21 15:47:40+00:00,1705852060260810000,2142.862810058594,45.0,1.5,1.353804349899292,17.448999404907227,2.222167491912842,2.280533790588379,80.7335673241167,2.3119459,48.8489551,SensorLogger (Pixel 4 XL),2.9706081286285735,5276.627802468065,2.229923843798067,2.100288329893768,1597.0
2024-01-21 15:47:41+00:00,1705852060837413600,2143.439413574218,45.0,1.5,1.353804349899292,17.49799919128418,2.210982322692871,2.070765972137451,80.7335673241167,2.3119436,48.8489618,SensorLogger (Pixel 4 XL),1.3246145473961093,5277.391580514552,2.198460297994496,1.9937177327728388,1598.0
2024-01-21 15:47:42+00:00,1705852061978504400,2144.580504394531,45.0,1.5,1.3901022672653198,17.69499969482422,2.183372735977173,1.563450813293457,80.7472325113428,2.3119421,48.8489839,SensorLogger (Pixel 4 XL),1.5760558167063694,5279.852118994914,2.170624816903173,1.8890128417040268,1599.0
2024-01-21 15:47:43+00:00,1705852063078545200,2145.680545166016,45.0,1.5,1.4082826375961304,17.760000228881836,2.143462657928467,2.1722524166107178,80.8393465719385,2.3119433,48.8490022,SensorLogger (Pixel 4 XL),1.037706111107452,5281.8896920243415,2.145401420852189,1.9244151181381728,1600.0
2024-01-21 15:47:44+00:00,1705852064216666400,2146.818666259765,45.0,1.5,1.406802535057068,17.941999435424805,2.1141462326049805,2.5663466453552246,80.85301193016323,2.3119464,48.8490224,SensorLogger (Pixel 4 XL),1.3048766959523044,5284.150860400769,2.123860962250665,2.0327607006226938,1601.0
2024-01-21 15:47:45+00:00,1705852064717580000,2147.319580078125,45.0,1.5,1.406802535057068,17.999000549316406,2.10090708732605,2.575652599334717,80.85301193016323,2.3119476,48.8490347,SensorLogger (Pixel 4 XL),2.7360250218267206,5285.521373638552,2.10376679109773,2.058033375829552,1602.0
2024-01-21 15:47:46+00:00,1705852065890414300,2148.4924143066405,45.0,1.5,1.2996550798416138,18.121999740600582,2.0845947265625,2.901695489883423,80.79529333815978,2.3119473,48.8490525,SensorLogger (Pixel 4 XL),2.1622156473917458,5287.501018799,2.087666069220645,2.1822519654554275,1603.0
2024-01-21 15:47:47+00:00,1705852066945965300,2149.5479653320317,45.0,1.5,1.2982314825057983,17.982999801635742,2.0718705654144287,3.2487123012542725,80.81452614227945,2.3119503,48.8490734,SensorLogger (Pixel 4 XL),2.3723304369848774,5289.836259339419,2.072806412709795,2.342639229630105,1604.0
2024-01-21 15:47:48+00:00,1705852068118799600,2150.7207995605468,45.0,1.5,1.2066991329193115,18.131000518798828,2.068169355392456,3.16691517829895,80.9572742794301,2.3119534,48.8491019,SensorLogger (Pixel 4 XL),3.1248928794589848,5293.013424785645,2.063884061278272,2.479449188049049,1605.0
2024-01-21 15:47:49+00:00,1705852069174350600,2151.776350585937,45.0,1.5,1.195955514907837,18.261999130249023,2.0674028396606445,3.886373281478882,81.06457473885828,2.3119577,48.8491289,SensorLogger (Pixel 4 XL),3.722292747553079,5296.036354874214,2.06290651446555,2.5319199204264655,1606.0
2024-01-21 15:47:50+00:00,1705852069779765500,2152.381765625,45.0,1.5,1.195955514907837,18.18400001525879,2.0656449794769287,3.250357151031494,81.06457473885828,2.3119577,48.8491392,SensorLogger (Pixel 4 XL),1.8917729907282335,5297.181662619396,2.0683049016408903,2.549294926437013,1607.0
2024-01-21 15:47:51+00:00,1705852070916631800,2153.5186318359374,45.0,1.5,1.1898993253707886,18.33099937438965,2.069838047027588,2.863400936126709,81.09797987688324,2.3119596,48.8491671,SensorLogger (Pixel 4 XL),1.9331985097954834,5300.288354192248,2.0778388668509202,2.496292858828182,1608.0
2024-01-21 15:47:52+00:00,1705852072037847300,2154.639847412109,45.0,1.5,1.2136095762252808,18.40999984741211,2.067308187484741,3.817015647888184,81.14555711953892,2.3119667,48.8491952,SensorLogger (Pixel 4 XL),2.3339023455524637,5303.455960812771,2.090222821947687,2.3847580672416173,1609.0
2024-01-21 15:47:53+00:00,1705852073137500400,2155.739500488281,45.0,1.5,1.2219974994659424,18.429000854492188,2.0974292755126958,4.082133293151856,81.12126232387511,2.3119721,48.849223,SensorLogger (Pixel 4 XL),2.183252726896837,5306.57480880454,2.105271047057081,2.5337991641836997,1610.0
2024-01-21 15:47:54+00:00,1705852074217538600,2156.8195385742188,45.0,1.5,1.2395148277282717,18.246999740600582,2.137468099594116,3.7038185596466064,81.14555711953892,2.311974,48.8492495,SensorLogger (Pixel 4 XL),1.907892637095978,5309.524871906001,2.121084488570971,2.5473110942496113,1611.0
2024-01-21 15:47:55+00:00,1705852074803955700,2157.405955810547,45.0,1.5,1.2395148277282717,18.43199920654297,2.1480419635772705,3.522775888442993,81.14555711953892,2.3119747,48.8492656,SensorLogger (Pixel 4 XL),3.054090997986259,5311.3158427867675,2.135885945488436,2.5380334816127452,1612.0
2024-01-21 15:47:56+00:00,1705852075976790300,2158.578790283203,45.0,1.5,1.2298153638839722,18.167999267578125,2.1604647636413574,3.752102851867676,81.0964614586548,2.3119769,48.8492909,SensorLogger (Pixel 4 XL),2.625361000795291,5314.133964281547,2.1496304945708515,2.578834234355515,1613.0
2024-01-21 15:47:57+00:00,1705852077032341200,2159.634341308594,45.0,1.5,1.3273833990097046,18.29700088500977,2.170562744140625,3.7785701751708975,81.16175368877212,2.3119812,48.8493194,SensorLogger (Pixel 4 XL),3.059217312281113,5317.319117670491,2.162129079594343,2.6019262879854175,1614.0
2024-01-21 15:47:58+00:00,1705852078205175800,2160.80717578125,45.0,1.5,2.046525239944458,18.14900016784668,2.1730754375457764,4.418222904205322,81.16327211872877,2.3119886,48.8493445,SensorLogger (Pixel 4 XL),2.912478407829468,5320.17190745702,2.172119333949036,2.562436215462404,1615.0
2024-01-21 15:47:59+00:00,1705852079260727000,2161.8627270507814,45.0,1.5,2.0211386680603027,17.833999633789062,2.174824953079224,5.410350799560547,81.17896257758521,2.3119989,48.849368,SensorLogger (Pixel 4 XL),3.278909110594056,5322.902205468102,2.1789798322306617,2.5120519372272905,1616.0
2024-01-21 15:48:00+00:00,1705852079837410600,2162.439410644531,45.0,1.5,2.0211386680603027,17.881999969482422,2.1764557361602783,5.849277973175049,81.17896257758521,2.3120027,48.8493768,SensorLogger (Pixel 4 XL),1.7639725054389648,5323.919458424456,2.181671451119827,2.4579360485979365,1617.0
2024-01-21 15:48:01+00:00,1705852080937083000,2163.539082763672,45.0,1.5,1.6672556400299072,17.95599937438965,2.1781139373779297,6.811412811279297,81.16327211872877,2.3120141,48.8494019,SensorLogger (Pixel 4 XL),1.9717790066019862,5326.834749970999,2.183415194766026,2.406563911494554,1618.0
2024-01-21 15:48:02+00:00,1705852082079425500,2164.6814255371096,45.0,1.5,1.48003351688385,17.99799919128418,2.1859073638916016,7.159506320953369,81.24425544493573,2.3120235,48.8494274,SensorLogger (Pixel 4 XL),1.7926273449086145,5329.7528063769205,2.1871194813586046,2.3713204442995766,1619.0
2024-01-21 15:48:03+00:00,1705852083177588700,2165.779588623047,45.0,1.5,1.4609849452972412,17.913999557495117,2.1926748752593994,7.138969898223877,81.27259979239861,2.3120311,48.8494518,SensorLogger (Pixel 4 XL),1.749305400817398,5332.522852477552,2.191249863378614,2.434783391554607,1620.0
2024-01-21 15:48:04+00:00,1705852083717499000,2166.3194987792967,45.0,1.5,1.4609849452972412,18.04199981689453,2.1948633193969727,7.161592483520508,81.27259979239861,2.312036,48.8494671,SensorLogger (Pixel 4 XL),3.220262232998054,5334.26150425977,2.195292815903205,2.3999602024499027,1621.0
2024-01-21 15:48:05+00:00,1705852084890334200,2167.492334228516,45.0,1.5,1.4289125204086304,18.202999114990234,2.198016881942749,7.071818828582764,81.2164173390446,2.3120405,48.849489,SensorLogger (Pixel 4 XL),2.6176356284198925,5336.720256156886,2.1998288946453917,2.4145712648789455,1622.0
2024-01-21 15:48:06+00:00,1705852085945886000,2168.5478859863283,45.0,1.5,1.4327141046524048,18.207000732421875,2.206018209457397,6.2841644287109375,81.23008330684486,2.3120423,48.8495114,SensorLogger (Pixel 4 XL),2.5220330192551526,5339.214828385196,2.2046798831197587,2.418823385288479,1623.0
2024-01-21 15:48:07+00:00,1705852087118721300,2169.720721191406,45.0,1.5,1.4057425260543823,18.4950008392334,2.2098195552825928,5.5996294021606445,81.23008330684486,2.3120439,48.8495401,SensorLogger (Pixel 4 XL),2.902113586697934,5342.408484671731,2.209237707793994,2.408806920831031,1624.0
2024-01-21 15:48:08+00:00,1705852088291556600,2170.893556640625,45.0,1.5,1.377526044845581,18.683000564575195,2.2149879932403564,5.598081111907959,81.25488456409713,2.3120458,48.8495643,SensorLogger (Pixel 4 XL),2.7868654923658793,5345.1081381402955,2.2128696074852696,2.301311726586502,1625.0
2024-01-21 15:48:09+00:00,1705852088816887600,2171.418887451172,45.0,1.5,1.377526044845581,18.51499938964844,2.217268466949463,5.783418655395508,81.25488456409713,2.3120478,48.8495732,SensorLogger (Pixel 4 XL),1.9043162053854181,5346.108534476787,2.2145961131445544,2.118239093090305,1626.0
2024-01-21 15:48:10+00:00,1705852089916401400,2172.5184013671874,45.0,1.5,1.3630729913711548,18.527000427246094,2.213951110839844,6.495535373687744,81.27411824226571,2.3120538,48.849595,SensorLogger (Pixel 4 XL),1.5274412298893336,5348.57433038752,2.2147719212786763,1.9913793261476251,1627.0
2024-01-21 15:48:11+00:00,1705852091057572400,2173.659572265625,45.0,1.5,1.4203126430511477,18.413000106811523,2.2200629711151123,6.793167591094971,81.24071240818567,2.3120592,48.8496198,SensorLogger (Pixel 4 XL),1.7874698626479502,5351.3614939536765,2.214326063863844,1.7144213736849512,1628.0
2024-01-21 15:48:12+00:00,1705852092157037600,2174.759037597656,45.0,1.5,1.414706826210022,18.246000289916992,2.2235710620880127,6.525735378265381,81.17035812879962,2.3120629,48.8496437,SensorLogger (Pixel 4 XL),1.5919983114873175,5354.033162616562,2.2338686878325293,2.1081389981166065,1629.0
2024-01-21 15:48:13+00:00,1705852093217463800,2175.819463867188,45.0,1.5,1.406085729598999,17.899999618530273,2.2210118770599365,5.864316463470459,81.24071240818567,2.3120637,48.8496656,SensorLogger (Pixel 4 XL),1.522058271483659,5356.47064199689,2.2383453397189985,2.252120153801121,1630.0
2024-01-21 15:48:14+00:00,1705852093803881200,2176.405881103516,45.0,1.5,1.3995071649551392,18.10099983215332,2.2193796634674072,5.569444179534912,81.2569091597378,2.3120636,48.8496787,SensorLogger (Pixel 4 XL),2.484020613272952,5357.927313912864,2.232802874362319,2.4000287297446268,1631.0
2024-01-21 15:48:15+00:00,1705852094976716300,2177.578716308594,45.0,1.5,1.3026355504989624,18.197999954223636,2.220879316329956,4.609694004058838,81.19362376563124,2.3120602,48.8497005,SensorLogger (Pixel 4 XL),2.313628792751361,5360.364175426519,2.222109396748965,2.6150028373868706,1632.0
2024-01-21 15:48:16+00:00,1705852096032274400,2178.6342744140625,45.0,1.5,1.3016587495803833,18.108999252319336,2.2336232662200928,3.819882392883301,81.19362376563124,2.3120574,48.8497299,SensorLogger (Pixel 4 XL),3.5212186956421423,5363.640227790827,2.2107963169322415,2.714822985554588,1633.0
2024-01-21 15:48:17+00:00,1705852097205109800,2179.8071098632813,45.0,1.5,1.208359718322754,18.042999267578125,2.260108470916748,3.819467067718506,81.27259979239861,2.3120572,48.8497585,SensorLogger (Pixel 4 XL),3.265057913685164,5366.839709690284,2.204877048164483,2.8968458516954074,1634.0
2024-01-21 15:48:18+00:00,1705852097968081400,2180.570081298828,23.014698028564453,1.0346497297286987,1.1933704614639282,17.21299934387207,2.2948672771453857,5.872973442077637,81.27259979239861,2.3120642,48.8497789,SensorLogger (Pixel 4 XL),5.590729444200223,5369.171469449235,2.1955401008485245,2.996650944290977,1635.0
